source,target,weight
Pueblo Rico,El Dovio,81
Pueblo Rico,Obando,71
Pueblo Rico,Roldanillo,87
Pueblo Rico,Toro,67
Pueblo Rico,Ulloa,65
Pueblo Rico,Versalles,70
Pueblo Rico,Zarzal,94
Quinchía,Santa Rosa De Cabal,51
Quinchía,Santuario,39
Quinchía,Armero,97
Quinchía,Casabianca,70
Quinchía,Falan,89
Quinchía,Fresno,76
Quinchía,Mariquita,91
Quinchía,Alcalá,72
Quinchía,Ansermanuevo,69
Quinchía,Cartago,72
Quinchía,El Águila,59
Quinchía,El Cairo,84
Quinchía,Obando,88
Quinchía,Toro,89
Quinchía,Ulloa,68
Quinchía,Versalles,97
Santa Rosa De Cabal,Santuario,44
Santa Rosa De Cabal,Anzoátegui,63
Santa Rosa De Cabal,Armero,79
Santa Rosa De Cabal,Casabianca,60
Santa Rosa De Cabal,Falan,79
Santa Rosa De Cabal,Fresno,72
Santa Rosa De Cabal,Ibagué,62
Santa Rosa De Cabal,Mariquita,88
Santa Rosa De Cabal,Rovira,79
Santa Rosa De Cabal,Alcalá,27
Santa Rosa De Cabal,Andalucía,97
Santa Rosa De Cabal,Ansermanuevo,47
Santa Rosa De Cabal,Bugalagrande,90
Santa Rosa De Cabal,Caicedonia,66
Santa Rosa De Cabal,Cartago,38
Santa Rosa De Cabal,El Águila,47
Santa Rosa De Cabal,El Cairo,67
Santa Rosa De Cabal,El Dovio,78
Santa Rosa De Cabal,Obando,50
Santa Rosa De Cabal,Roldanillo,76
Santa Rosa De Cabal,Sevilla,83
Santa Rosa De Cabal,Toro,58
Santa Rosa De Cabal,Ulloa,22
Santa Rosa De Cabal,Versalles,73
Santa Rosa De Cabal,Zarzal,73
Santuario,Casabianca,93
Santuario,Alcalá,48
Santuario,Ansermanuevo,32
Santuario,Bugalagrande,97
Santuario,Caicedonia,85
Santuario,Cartago,40
Santuario,El Águila,20
Santuario,El Cairo,44
Santuario,El Dovio,69
Santuario,Obando,55
Santuario,Roldanillo,73
Santuario,Toro,52
Santuario,Ulloa,47
Santuario,Versalles,58
Santuario,Zarzal,78
Aguada,Aratoca,83
Aguada,Barichara,61
Aguada,Barrancabermeja,97
Aguada,Cepitá,91
Aguada,Charalá,38
Aguada,Chima,24
Aguada,Chipatá,16
Aguada,Cimitarra,68
Aguada,Confines,36
Aguada,Contratación,13
Aguada,Coromoro,59
Aguada,Curití,74
Aguada,El Carmen De Chucurí,57
Aguada,El Guacamayo,7
Aguada,Encino,47
Aguada,Florián,65
Aguada,Galán,59
Aguada,Gambita,37
Aguada,Girón,99
Aguada,Guapotá,28
Aguada,Guavatá,32
Aguada,Güepsa,16
Aguada,Hato,45
Aguada,Jesús María,49
Aguada,Jordán,76
Aguada,La Belleza,60
Aguada,Landázuri,34
Aguada,Los Santos,79
Aguada,Mogotes,70
Aguada,Molagavita,93
Aguada,Ocamonte,48
Aguada,Oiba,28
Aguada,Onzaga,78
Aguada,Palmar,46
Aguada,Palmas Del Socorro,36
Aguada,Páramo,46
Aguada,Pinchote,53
Aguada,Puente Nacional,37
Aguada,Puerto Parra,78
Aguada,San Benito,6
Aguada,San Gil,60
Aguada,San Joaquín,78
Aguada,San Vicente De Chucurí,78
Aguada,Santa Helena Del Opón,20
Aguada,Simacota,35
Aguada,Socorro,43
Aguada,Suaita,19
Aguada,Valle De San José,53
Aguada,Vélez,24
Aguada,Zapatoca,81
Aratoca,Barichara,24
Aratoca,Barrancabermeja,88
Aratoca,Bucaramanga,43
Aratoca,Capitanejo,45
Aratoca,Carcasí,50
Aratoca,Cepitá,9
Aratoca,Cerrito,37
Aratoca,Charalá,63
Aratoca,Charta,57
Aratoca,Chima,58
Aratoca,Chipatá,99
Aratoca,Confines,48
Aratoca,Contratación,73
Aratoca,Coromoro,54
Aratoca,Curití,13
Aratoca,El Carmen De Chucurí,54
Aratoca,El Guacamayo,75
Aratoca,El Playón,84
Aratoca,Encino,66
Aratoca,Enciso,38
Aratoca,Floridablanca,37
Aratoca,Galán,34
Aratoca,Gambita,96
Aratoca,Girón,46
Aratoca,Guaca,32
Aratoca,Guapotá,56
Aratoca,Güepsa,98
Aratoca,Hato,42
Aratoca,Jordán,8
Aratoca,Landázuri,93
Aratoca,Lebrija,47
Aratoca,Los Santos,9
Aratoca,Macaravita,53
Aratoca,Málaga,31
Aratoca,Matanza,60
Aratoca,Mogotes,26
Aratoca,Molagavita,24
Aratoca,Ocamonte,44
Aratoca,Oiba,62
Aratoca,Onzaga,47
Aratoca,Palmar,37
Aratoca,Palmas Del Socorro,46
Aratoca,Páramo,39
Aratoca,Piedecuesta,24
Aratoca,Pinchote,30
Aratoca,Sabana De Torres,90
Aratoca,San Benito,86
Aratoca,San Gil,23
Aratoca,San Joaquín,37
Aratoca,San José De Miranda,32
Aratoca,San Vicente De Chucurí,46
Aratoca,Santa Helena Del Opón,79
Aratoca,Simacota,47
Aratoca,Socorro,40
Aratoca,Suaita,77
Aratoca,Suratá,70
Aratoca,Tona,46
Aratoca,Valle De San José,34
Aratoca,Vetas,66
Aratoca,Zapatoca,25
Barichara,Barrancabermeja,72
Barichara,Bucaramanga,52
Barichara,Capitanejo,62
Barichara,Carcasí,72
Barichara,Cepitá,34
Barichara,Cerrito,62
Barichara,Charalá,51
Barichara,Charta,72
Barichara,Chima,37
Barichara,Chipatá,77
Barichara,Cimitarra,98
Barichara,Confines,31
Barichara,Contratación,50
Barichara,Coromoro,52
Barichara,Curití,23
Barichara,El Carmen De Chucurí,31
Barichara,El Guacamayo,53
Barichara,El Playón,90
Barichara,Encino,58
Barichara,Enciso,60
Barichara,Floridablanca,48
Barichara,Galán,10
Barichara,Gambita,81
Barichara,Girón,44
Barichara,Guaca,56
Barichara,Guapotá,37
Barichara,Guavatá,94
Barichara,Güepsa,77
Barichara,Hato,18
Barichara,Jordán,16
Barichara,Landázuri,68
Barichara,Lebrija,51
Barichara,Los Santos,18
Barichara,Macaravita,72
Barichara,Málaga,54
Barichara,Matanza,72
Barichara,Mogotes,32
Barichara,Molagavita,44
Barichara,Ocamonte,35
Barichara,Oiba,46
Barichara,Onzaga,55
Barichara,Palmar,15
Barichara,Palmas Del Socorro,27
Barichara,Páramo,26
Barichara,Piedecuesta,38
Barichara,Pinchote,16
Barichara,Puente Nacional,99
Barichara,Puerto Parra,91
Barichara,Sabana De Torres,87
Barichara,San Benito,65
Barichara,San Gil,14
Barichara,San Joaquín,46
Barichara,San José De Miranda,54
Barichara,San Vicente De Chucurí,32
Barichara,Santa Helena Del Opón,55
Barichara,Simacota,25
Barichara,Socorro,20
Barichara,Suaita,59
Barichara,Suratá,83
Barichara,Tona,63
Barichara,Valle De San José,26
Barichara,Vélez,86
Barichara,Vetas,83
Barichara,Zapatoca,22
Barrancabermeja,Bucaramanga,71
Barrancabermeja,Cepitá,96
Barrancabermeja,Charta,89
Barrancabermeja,Chima,86
Barrancabermeja,Cimitarra,76
Barrancabermeja,Confines,92
Barrancabermeja,Contratación,84
Barrancabermeja,Curití,93
Barrancabermeja,El Carmen De Chucurí,45
Barrancabermeja,El Guacamayo,91
Barrancabermeja,El Playón,78
Barrancabermeja,Floridablanca,74
Barrancabermeja,Galán,62
Barrancabermeja,Girón,51
Barrancabermeja,Guapotá,92
Barrancabermeja,Hato,67
Barrancabermeja,Jordán,81
Barrancabermeja,Landázuri,73
Barrancabermeja,Lebrija,60
Barrancabermeja,Los Santos,78
Barrancabermeja,Matanza,82
Barrancabermeja,Palmar,76
Barrancabermeja,Palmas Del Socorro,86
Barrancabermeja,Páramo,93
Barrancabermeja,Piedecuesta,79
Barrancabermeja,Pinchote,85
Barrancabermeja,Puerto Parra,52
Barrancabermeja,Puerto Wilches,38
Barrancabermeja,Sabana De Torres,49
Barrancabermeja,San Gil,86
Barrancabermeja,San Vicente De Chucurí,41
Barrancabermeja,Santa Helena Del Opón,77
Barrancabermeja,Simacota,79
Barrancabermeja,Socorro,82
Barrancabermeja,Suratá,93
Barrancabermeja,Tona,89
Barrancabermeja,Valle De San José,96
Barrancabermeja,Zapatoca,62
Bucaramanga,Capitanejo,82
Bucaramanga,Carcasí,78
Bucaramanga,Cepitá,45
Bucaramanga,Cerrito,55
Bucaramanga,Charta,22
Bucaramanga,Chima,89
Bucaramanga,Confines,84
Bucaramanga,Contratación,99
Bucaramanga,Coromoro,97
Bucaramanga,Curití,56
Bucaramanga,El Carmen De Chucurí,63
Bucaramanga,El Playón,40
Bucaramanga,Enciso,70
Bucaramanga,Floridablanca,6
Bucaramanga,Galán,53
Bucaramanga,Girón,20
Bucaramanga,Guaca,39
Bucaramanga,Guapotá,90
Bucaramanga,Hato,66
Bucaramanga,Jordán,44
Bucaramanga,Lebrija,10
Bucaramanga,Los Santos,39
Bucaramanga,Macaravita,88
Bucaramanga,Málaga,62
Bucaramanga,Matanza,19
Bucaramanga,Mogotes,69
Bucaramanga,Molagavita,61
Bucaramanga,Ocamonte,84
Bucaramanga,Oiba,98
Bucaramanga,Onzaga,90
Bucaramanga,Palmar,67
Bucaramanga,Palmas Del Socorro,80
Bucaramanga,Páramo,77
Bucaramanga,Piedecuesta,19
Bucaramanga,Pinchote,66
Bucaramanga,Puerto Wilches,90
Bucaramanga,Sabana De Torres,52
Bucaramanga,San Gil,61
Bucaramanga,San Joaquín,80
Bucaramanga,San José De Miranda,65
Bucaramanga,San Vicente De Chucurí,41
Bucaramanga,Simacota,77
Bucaramanga,Socorro,73
Bucaramanga,Suratá,31
Bucaramanga,Tona,17
Bucaramanga,Valle De San José,74
Bucaramanga,Vetas,34
Bucaramanga,Zapatoca,30
California,San Pedro,60
California,Rioblanco,97
California,Cali,60
California,Calima,63
California,Dagua,86
California,El Cerrito,87
California,Florida,53
California,Ginebra,97
California,Guacarí,98
California,Jamundí,38
California,La Cumbre,88
California,Palmira,71
California,Pradera,65
California,Vijes,93
California,Yumbo,74
Capitanejo,Carcasí,19
Capitanejo,Cepitá,38
Capitanejo,Cerrito,36
Capitanejo,Charalá,66
Capitanejo,Charta,88
Capitanejo,Chima,79
Capitanejo,Confines,65
Capitanejo,Contratación,96
Capitanejo,Coromoro,46
Capitanejo,Curití,39
Capitanejo,El Carmen De Chucurí,94
Capitanejo,El Guacamayo,95
Capitanejo,Encino,62
Capitanejo,Enciso,14
Capitanejo,Floridablanca,75
Capitanejo,Galán,73
Capitanejo,Gambita,97
Capitanejo,Girón,90
Capitanejo,Guaca,48
Capitanejo,Guapotá,74
Capitanejo,Hato,76
Capitanejo,Jordán,51
Capitanejo,Lebrija,89
Capitanejo,Los Santos,54
Capitanejo,Macaravita,9
Capitanejo,Málaga,21
Capitanejo,Matanza,94
Capitanejo,Mogotes,33
Capitanejo,Molagavita,21
Capitanejo,Ocamonte,52
Capitanejo,Oiba,73
Capitanejo,Onzaga,25
Capitanejo,Palmar,67
Capitanejo,Palmas Del Socorro,68
Capitanejo,Páramo,57
Capitanejo,Piedecuesta,63
Capitanejo,Pinchote,55
Capitanejo,San Gil,50
Capitanejo,San Joaquín,23
Capitanejo,San José De Miranda,17
Capitanejo,San Vicente De Chucurí,90
Capitanejo,Simacota,73
Capitanejo,Socorro,65
Capitanejo,Suaita,87
Capitanejo,Tona,77
Capitanejo,Valle De San José,49
Capitanejo,Vetas,92
Capitanejo,Zapatoca,70
Carcasí,Cepitá,41
Carcasí,Cerrito,24
Carcasí,Charalá,85
Carcasí,Charta,79
Carcasí,Chima,95
Carcasí,Confines,82
Carcasí,Coromoro,65
Carcasí,Curití,50
Carcasí,Encino,82
Carcasí,Enciso,12
Carcasí,Floridablanca,72
Carcasí,Galán,83
Carcasí,Girón,90
Carcasí,Guaca,40
Carcasí,Guapotá,91
Carcasí,Hato,88
Carcasí,Jordán,58
Carcasí,Lebrija,87
Carcasí,Los Santos,60
Carcasí,Macaravita,16
Carcasí,Málaga,18
Carcasí,Matanza,87
Carcasí,Mogotes,48
Carcasí,Molagavita,28
Carcasí,Ocamonte,70
Carcasí,Oiba,91
Carcasí,Onzaga,45
Carcasí,Palmar,80
Carcasí,Palmas Del Socorro,84
Carcasí,Páramo,73
Carcasí,Piedecuesta,61
Carcasí,Pinchote,69
Carcasí,San Gil,63
Carcasí,San Joaquín,41
Carcasí,San José De Miranda,18
Carcasí,San Vicente De Chucurí,96
Carcasí,Simacota,88
Carcasí,Socorro,79
Carcasí,Suratá,90
Carcasí,Tona,69
Carcasí,Valle De San José,65
Carcasí,Vetas,81
Carcasí,Zapatoca,75
Cepitá,Cerrito,28
Cepitá,Charalá,67
Cepitá,Charta,56
Cepitá,Chima,66
Cepitá,Confines,55
Cepitá,Contratación,81
Cepitá,Coromoro,56
Cepitá,Curití,17
Cepitá,El Carmen De Chucurí,64
Cepitá,El Guacamayo,83
Cepitá,El Playón,85
Cepitá,Encino,69
Cepitá,Enciso,29
Cepitá,Floridablanca,39
Cepitá,Galán,44
Cepitá,Girón,52
Cepitá,Guaca,24
Cepitá,Guapotá,63
Cepitá,Hato,52
Cepitá,Jordán,18
Cepitá,Lebrija,51
Cepitá,Los Santos,19
Cepitá,Macaravita,45
Cepitá,Málaga,22
Cepitá,Matanza,60
Cepitá,Mogotes,27
Cepitá,Molagavita,17
Cepitá,Ocamonte,49
Cepitá,Oiba,68
Cepitá,Onzaga,45
Cepitá,Palmar,46
Cepitá,Palmas Del Socorro,54
Cepitá,Páramo,46
Cepitá,Piedecuesta,26
Cepitá,Pinchote,37
Cepitá,Sabana De Torres,95
Cepitá,San Benito,93
Cepitá,San Gil,30
Cepitá,San Joaquín,35
Cepitá,San José De Miranda,23
Cepitá,San Vicente De Chucurí,55
Cepitá,Santa Helena Del Opón,88
Cepitá,Simacota,56
Cepitá,Socorro,48
Cepitá,Suaita,83
Cepitá,Suratá,68
Cepitá,Tona,45
Cepitá,Valle De San José,39
Cepitá,Vetas,63
Cepitá,Zapatoca,33
Cerrito,Charalá,90
Cerrito,Charta,54
Cerrito,Chima,93
Cerrito,Confines,81
Cerrito,Coromoro,74
Cerrito,Curití,43
Cerrito,El Carmen De Chucurí,91
Cerrito,El Playón,89
Cerrito,Encino,90
Cerrito,Enciso,21
Cerrito,Floridablanca,49
Cerrito,Galán,71
Cerrito,Girón,69
Cerrito,Guaca,15
Cerrito,Guapotá,89
Cerrito,Hato,80
Cerrito,Jordán,46
Cerrito,Lebrija,64
Cerrito,Los Santos,46
Cerrito,Macaravita,38
Cerrito,Málaga,16
Cerrito,Matanza,62
Cerrito,Mogotes,49
Cerrito,Molagavita,26
Cerrito,Ocamonte,72
Cerrito,Oiba,93
Cerrito,Onzaga,57
Cerrito,Palmar,74
Cerrito,Palmas Del Socorro,81
Cerrito,Páramo,71
Cerrito,Piedecuesta,40
Cerrito,Pinchote,64
Cerrito,San Gil,57
Cerrito,San Joaquín,49
Cerrito,San José De Miranda,20
Cerrito,San Vicente De Chucurí,79
Cerrito,Simacota,83
Cerrito,Socorro,75
Cerrito,Suratá,66
Cerrito,Tona,45
Cerrito,Valle De San José,64
Cerrito,Vetas,56
Cerrito,Zapatoca,57
Charalá,Chima,27
Charalá,Chipatá,50
Charalá,Confines,20
Charalá,Contratación,39
Charalá,Coromoro,22
Charalá,Curití,50
Charalá,El Carmen De Chucurí,67
Charalá,El Guacamayo,35
Charalá,Encino,10
Charalá,Enciso,75
Charalá,Florián,97
Charalá,Floridablanca,97
Charalá,Galán,55
Charalá,Gambita,33
Charalá,Girón,96
Charalá,Guaca,92
Charalá,Guapotá,20
Charalá,Guavatá,64
Charalá,Güepsa,45
Charalá,Hato,46
Charalá,Jesús María,80
Charalá,Jordán,59
Charalá,La Belleza,93
Charalá,Landázuri,68
Charalá,Los Santos,63
Charalá,Macaravita,75
Charalá,Málaga,75
Charalá,Mogotes,41
Charalá,Molagavita,63
Charalá,Ocamonte,18
Charalá,Oiba,11
Charalá,Onzaga,42
Charalá,Palmar,39
Charalá,Palmas Del Socorro,26
Charalá,Páramo,25
Charalá,Piedecuesta,85
Charalá,Pinchote,36
Charalá,Puente Nacional,64
Charalá,San Benito,36
Charalá,San Gil,41
Charalá,San Joaquín,43
Charalá,San José De Miranda,72
Charalá,San Vicente De Chucurí,80
Charalá,Santa Helena Del Opón,50
Charalá,Simacota,33
Charalá,Socorro,32
Charalá,Suaita,20
Charalá,Valle De San José,28
Charalá,Vélez,57
Charalá,Zapatoca,73
Charta,Curití,70
Charta,El Carmen De Chucurí,85
Charta,El Playón,34
Charta,Enciso,74
Charta,Floridablanca,24
Charta,Galán,74
Charta,Girón,41
Charta,Guaca,39
Charta,Hato,87
Charta,Jordán,61
Charta,Lebrija,30
Charta,Los Santos,56
Charta,Macaravita,92
Charta,Málaga,66
Charta,Matanza,9
Charta,Mogotes,82
Charta,Molagavita,70
Charta,Palmar,87
Charta,Palmas Del Socorro,99
Charta,Páramo,95
Charta,Piedecuesta,34
Charta,Pinchote,84
Charta,Sabana De Torres,59
Charta,San Gil,78
Charta,San Joaquín,92
Charta,San José De Miranda,70
Charta,San Vicente De Chucurí,63
Charta,Simacota,97
Charta,Socorro,92
Charta,Suratá,12
Charta,Tona,11
Charta,Valle De San José,91
Charta,Vetas,12
Charta,Zapatoca,51
Chima,Chipatá,41
Chima,Cimitarra,80
Chima,Confines,13
Chima,Contratación,16
Chima,Coromoro,43
Chima,Curití,49
Chima,El Carmen De Chucurí,42
Chima,El Guacamayo,17
Chima,Encino,37
Chima,Enciso,83
Chima,Florián,90
Chima,Floridablanca,85
Chima,Galán,37
Chima,Gambita,47
Chima,Girón,78
Chima,Guaca,90
Chima,Guapotá,6
Chima,Guavatá,57
Chima,Güepsa,40
Chima,Hato,24
Chima,Jesús María,74
Chima,Jordán,51
Chima,La Belleza,84
Chima,Landázuri,44
Chima,Lebrija,87
Chima,Los Santos,54
Chima,Macaravita,88
Chima,Málaga,81
Chima,Mogotes,47
Chima,Molagavita,69
Chima,Ocamonte,27
Chima,Oiba,16
Chima,Onzaga,59
Chima,Palmar,22
Chima,Palmas Del Socorro,11
Chima,Páramo,22
Chima,Piedecuesta,76
Chima,Pinchote,28
Chima,Puente Nacional,61
Chima,Puerto Parra,83
Chima,San Benito,28
Chima,San Gil,35
Chima,San Joaquín,56
Chima,San José De Miranda,78
Chima,San Vicente De Chucurí,59
Chima,Santa Helena Del Opón,26
Chima,Simacota,11
Chima,Socorro,18
Chima,Suaita,23
Chima,Valle De San José,30
Chima,Vélez,49
Chima,Zapatoca,58
Chipatá,Cimitarra,64
Chipatá,Confines,52
Chipatá,Contratación,28
Chipatá,Coromoro,73
Chipatá,Curití,90
Chipatá,El Carmen De Chucurí,70
Chipatá,El Guacamayo,23
Chipatá,Encino,59
Chipatá,Florián,49
Chipatá,Galán,74
Chipatá,Gambita,38
Chipatá,Guapotá,44
Chipatá,Guavatá,16
Chipatá,Güepsa,8
Chipatá,Hato,61
Chipatá,Jesús María,33
Chipatá,Jordán,92
Chipatá,La Belleza,44
Chipatá,Landázuri,35
Chipatá,Los Santos,95
Chipatá,Mogotes,86
Chipatá,Ocamonte,63
Chipatá,Oiba,43
Chipatá,Onzaga,92
Chipatá,Palmar,62
Chipatá,Palmas Del Socorro,52
Chipatá,Páramo,62
Chipatá,Pinchote,69
Chipatá,Puente Nacional,22
Chipatá,Puerto Parra,79
Chipatá,San Benito,14
Chipatá,San Gil,76
Chipatá,San Joaquín,92
Chipatá,San Vicente De Chucurí,92
Chipatá,Santa Helena Del Opón,29
Chipatá,Simacota,52
Chipatá,Socorro,59
Chipatá,Suaita,30
Chipatá,Valle De San José,69
Chipatá,Vélez,8
Chipatá,Zapatoca,97
Cimitarra,Confines,93
Cimitarra,Contratación,64
Cimitarra,El Carmen De Chucurí,71
Cimitarra,El Guacamayo,68
Cimitarra,Florián,71
Cimitarra,Galán,89
Cimitarra,Guapotá,86
Cimitarra,Guavatá,67
Cimitarra,Güepsa,72
Cimitarra,Hato,81
Cimitarra,Jesús María,69
Cimitarra,La Belleza,64
Cimitarra,Landázuri,35
Cimitarra,Oiba,92
Cimitarra,Palmar,90
Cimitarra,Palmas Del Socorro,88
Cimitarra,Puente Nacional,75
Cimitarra,Puerto Parra,25
Cimitarra,San Benito,72
Cimitarra,San Vicente De Chucurí,90
Cimitarra,Santa Helena Del Opón,53
Cimitarra,Simacota,83
Cimitarra,Socorro,91
Cimitarra,Suaita,87
Cimitarra,Vélez,65
Confines,Contratación,30
Confines,Coromoro,31
Confines,Curití,37
Confines,El Carmen De Chucurí,47
Confines,El Guacamayo,30
Confines,Encino,29
Confines,Enciso,70
Confines,Floridablanca,79
Confines,Galán,35
Confines,Gambita,49
Confines,Girón,76
Confines,Guaca,80
Confines,Guapotá,8
Confines,Guavatá,68
Confines,Güepsa,50
Confines,Hato,25
Confines,Jesús María,85
Confines,Jordán,42
Confines,La Belleza,96
Confines,Landázuri,58
Confines,Lebrija,83
Confines,Los Santos,46
Confines,Macaravita,75
Confines,Málaga,68
Confines,Mogotes,33
Confines,Molagavita,56
Confines,Ocamonte,14
Confines,Oiba,14
Confines,Onzaga,46
Confines,Palmar,18
Confines,Palmas Del Socorro,6
Confines,Páramo,9
Confines,Piedecuesta,68
Confines,Pinchote,18
Confines,Puente Nacional,71
Confines,Puerto Parra,94
Confines,San Benito,38
Confines,San Gil,25
Confines,San Joaquín,42
Confines,San José De Miranda,65
Confines,San Vicente De Chucurí,59
Confines,Santa Helena Del Opón,40
Confines,Simacota,13
Confines,Socorro,11
Confines,Suaita,28
Confines,Tona,93
Confines,Valle De San José,17
Confines,Vélez,60
Confines,Zapatoca,54
Contratación,Coromoro,59
Contratación,Curití,65
Contratación,El Carmen De Chucurí,43
Contratación,El Guacamayo,6
Contratación,Encino,50
Contratación,Florián,75
Contratación,Floridablanca,96
Contratación,Galán,46
Contratación,Gambita,48
Contratación,Girón,86
Contratación,Guapotá,22
Contratación,Guavatá,44
Contratación,Güepsa,30
Contratación,Hato,33
Contratación,Jesús María,60
Contratación,Jordán,65
Contratación,La Belleza,69
Contratación,Landázuri,29
Contratación,Lebrija,95
Contratación,Los Santos,68
Contratación,Málaga,97
Contratación,Mogotes,64
Contratación,Molagavita,85
Contratación,Ocamonte,44
Contratación,Oiba,28
Contratación,Onzaga,76
Contratación,Palmar,36
Contratación,Palmas Del Socorro,28
Contratación,Páramo,39
Contratación,Piedecuesta,88
Contratación,Pinchote,44
Contratación,Puente Nacional,50
Contratación,Puerto Parra,70
Contratación,San Benito,19
Contratación,San Gil,51
Contratación,San Joaquín,73
Contratación,San José De Miranda,95
Contratación,San Vicente De Chucurí,64
Contratación,Santa Helena Del Opón,11
Contratación,Simacota,25
Contratación,Socorro,33
Contratación,Suaita,26
Contratación,Valle De San José,47
Contratación,Vélez,36
Contratación,Zapatoca,69
Coromoro,Curití,41
Coromoro,El Carmen De Chucurí,76
Coromoro,El Guacamayo,55
Coromoro,Encino,16
Coromoro,Enciso,56
Coromoro,Floridablanca,91
Coromoro,Galán,60
Coromoro,Gambita,50
Coromoro,Girón,95
Coromoro,Guaca,79
Coromoro,Guapotá,37
Coromoro,Guavatá,86
Coromoro,Güepsa,67
Coromoro,Hato,54
Coromoro,Jordán,53
Coromoro,Landázuri,87
Coromoro,Lebrija,99
Coromoro,Los Santos,58
Coromoro,Macaravita,53
Coromoro,Málaga,58
Coromoro,Mogotes,29
Coromoro,Molagavita,47
Coromoro,Ocamonte,18
Coromoro,Oiba,31
Coromoro,Onzaga,20
Coromoro,Palmar,45
Coromoro,Palmas Del Socorro,37
Coromoro,Páramo,28
Coromoro,Piedecuesta,78
Coromoro,Pinchote,36
Coromoro,Puente Nacional,86
Coromoro,San Benito,58
Coromoro,San Gil,38
Coromoro,San Joaquín,24
Coromoro,San José De Miranda,54
Coromoro,San Vicente De Chucurí,84
Coromoro,Santa Helena Del Opón,69
Coromoro,Simacota,44
Coromoro,Socorro,39
Coromoro,Suaita,42
Coromoro,Valle De San José,25
Coromoro,Vélez,79
Coromoro,Zapatoca,71
Curití,El Carmen De Chucurí,55
Curití,El Guacamayo,66
Curití,El Playón,97
Curití,Encino,53
Curití,Enciso,37
Curití,Floridablanca,50
Curití,Galán,34
Curití,Gambita,83
Curití,Girón,57
Curití,Guaca,42
Curití,Guapotá,46
Curití,Güepsa,88
Curití,Hato,38
Curití,Jordán,13
Curití,Landázuri,88
Curití,Lebrija,59
Curití,Los Santos,18
Curití,Macaravita,48
Curití,Málaga,32
Curití,Matanza,73
Curití,Mogotes,12
Curití,Molagavita,21
Curití,Ocamonte,31
Curití,Oiba,50
Curití,Onzaga,36
Curití,Palmar,30
Curití,Palmas Del Socorro,37
Curití,Páramo,28
Curití,Piedecuesta,37
Curití,Pinchote,20
Curití,San Benito,76
Curití,San Gil,14
Curití,San Joaquín,26
Curití,San José De Miranda,31
Curití,San Vicente De Chucurí,52
Curití,Santa Helena Del Opón,72
Curití,Simacota,40
Curití,Socorro,31
Curití,Suaita,66
Curití,Suratá,83
Curití,Tona,60
Curití,Valle De San José,22
Curití,Vélez,98
Curití,Vetas,79
Curití,Zapatoca,34
El Carmen De Chucurí,El Guacamayo,50
El Carmen De Chucurí,El Playón,91
El Carmen De Chucurí,Encino,77
El Carmen De Chucurí,Enciso,91
El Carmen De Chucurí,Floridablanca,61
El Carmen De Chucurí,Galán,21
El Carmen De Chucurí,Gambita,89
El Carmen De Chucurí,Girón,45
El Carmen De Chucurí,Guaca,82
El Carmen De Chucurí,Guapotá,46
El Carmen De Chucurí,Guavatá,86
El Carmen De Chucurí,Güepsa,73
El Carmen De Chucurí,Hato,22
El Carmen De Chucurí,Jordán,46
El Carmen De Chucurí,Landázuri,47
El Carmen De Chucurí,Lebrija,56
El Carmen De Chucurí,Los Santos,45
El Carmen De Chucurí,Málaga,86
El Carmen De Chucurí,Matanza,81
El Carmen De Chucurí,Mogotes,62
El Carmen De Chucurí,Molagavita,76
El Carmen De Chucurí,Ocamonte,58
El Carmen De Chucurí,Oiba,57
El Carmen De Chucurí,Onzaga,84
El Carmen De Chucurí,Palmar,31
El Carmen De Chucurí,Palmas Del Socorro,40
El Carmen De Chucurí,Páramo,48
El Carmen De Chucurí,Piedecuesta,58
El Carmen De Chucurí,Pinchote,42
El Carmen De Chucurí,Puente Nacional,92
El Carmen De Chucurí,Puerto Parra,60
El Carmen De Chucurí,Puerto Wilches,83
El Carmen De Chucurí,Sabana De Torres,76
El Carmen De Chucurí,San Benito,63
El Carmen De Chucurí,San Gil,44
El Carmen De Chucurí,San Joaquín,77
El Carmen De Chucurí,San José De Miranda,86
El Carmen De Chucurí,San Vicente De Chucurí,22
El Carmen De Chucurí,Santa Helena Del Opón,41
El Carmen De Chucurí,Simacota,34
El Carmen De Chucurí,Socorro,37
El Carmen De Chucurí,Suaita,65
El Carmen De Chucurí,Suratá,94
El Carmen De Chucurí,Tona,79
El Carmen De Chucurí,Valle De San José,52
El Carmen De Chucurí,Vélez,77
El Carmen De Chucurí,Vetas,97
El Carmen De Chucurí,Zapatoca,36
El Guacamayo,Encino,45
El Guacamayo,Florián,72
El Guacamayo,Galán,51
